grainID,varietyNumber,microplotID,year,month,day,timestamp,filename
20760,5,x72y18,2021,10,20,110649,grain20760_var5-x72y18_7000_us_2x_2021-10-20T110649_corr.npz
4235,8,x32y23,2020,12,02,160721,grain4235_x32y23-var8_8000_us_2x_2020-12-02T160721_corr.npz
6434,2,x35y19,2020,12,01,152752,grain6434_x35y19-var2_11000_us_2x_2020-12-01T152752_corr.npz
11771,3,x44y21,2020,12,02,105123,grain11771_x44y21-var3_11000_us_2x_2020-12-02T105123_corr.npz
12327,4,x45y19,2020,12,02,111648,grain12327_x45y19-var4_11000_us_2x_2020-12-02T111648_corr.npz
23253,6,x80y20,2021,10,19,150845,grain23253_var6-x80y20_7000_us_2x_2021-10-19T150845_corr.npz
6019,8,x34y21,2020,12,02,161628,grain6019_x34y21-var8_8000_us_2x_2020-12-02T161628_corr.npz
25807,8,x74y17,2021,10,23,151207,grain25807_var8-x74y17_7000_us_2x_2021-10-23T151207_corr.npz
18564,3,x81y18,2021,10,23,150329,grain18564_var3-x81y18_7000_us_2x_2021-10-23T150329_corr.npz
2237,1,x30y21,2020,12,02,102357,grain2237_x30y21-var1_11000_us_2x_2020-12-02T102357_corr.npz
12710,4,x45y19,2020,12,02,112131,grain12710_x45y19-var4_11000_us_2x_2020-12-02T112131_corr.npz
16988,2,x76y12,2021,10,19,160517,grain16988_var2-x76y12_7000_us_2x_2021-10-19T160517_corr.npz
7034,5,x39y20,2020,12,02,130105,grain7034_x39y20-var5_11000_us_2x_2020-12-02T130105_corr.npz
10842,3,x43y22,2020,12,02,103534,grain10842_x43y22-var3_11000_us_2x_2020-12-02T103534_corr.npz
5441,8,x34y21,2020,12,02,142833,grain5441_x34y21-var8_8000_us_2x_2020-12-02T142833_corr.npz
10284,3,x43y22,2020,12,02,102758,grain10284_x43y22-var3_11000_us_2x_2020-12-02T102758_corr.npz
4987,1,x33y24,2020,12,02,100649,grain4987_x33y24-var1_11000_us_2x_2020-12-02T100649_corr.npz
26280,8,x75y12,2021,10,20,111614,grain26280_var8-x75y12_7000_us_2x_2021-10-20T111614_corr.npz
10778,3,x43y22,2020,12,02,103534,grain10778_x43y22-var3_11000_us_2x_2020-12-02T103534_corr.npz
14355,1,x73y14,2021,10,23,151946,grain14355_var1-x73y14_7000_us_2x_2021-10-23T151946_corr.npz
2361,2,x31y24,2020,12,01,153702,grain2361_x31y24-var2_11000_us_2x_2020-12-01T153702_corr.npz
21415,5,x78y11,2021,10,19,111314,grain21415_var5-x78y11_7000_us_2x_2021-10-19T111314_corr.npz
16899,2,x76y12,2021,10,19,160332,grain16899_var2-x76y12_7000_us_2x_2021-10-19T160332_corr.npz
24243,7,x82y19,2021,10,19,153944,grain24243_var7-x82y19_7000_us_2x_2021-10-19T153944_corr.npz
13685,1,x73y14,2021,10,23,151510,grain13685_var1-x73y14_7000_us_2x_2021-10-23T151510_corr.npz
1461,1,x30y21,2020,12,02,095609,grain1461_x30y21-var1_11000_us_2x_2020-12-02T095609_corr.npz
21574,5,x78y11,2021,10,19,111536,grain21574_var5-x78y11_7000_us_2x_2021-10-19T111536_corr.npz
7848,6,x40y20,2020,12,02,134036,grain7848_x40y20-var6_8000_us_2x_2020-12-02T134036_corr.npz
20618,5,x72y18,2021,10,20,110522,grain20618_var5-x72y18_7000_us_2x_2021-10-20T110522_corr.npz
3386,2,x31y24,2020,12,01,155134,grain3386_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
25636,8,x74y17,2021,10,23,151021,grain25636_var8-x74y17_7000_us_2x_2021-10-23T151021_corr.npz
598,7,x28y21,2020,12,02,140652,grain598_x28y21-var7_8000_us_2x_2020-12-02T140652_corr.npz
22632,6,x79y13,2021,10,19,153614,grain22632_var6-x79y13_7000_us_2x_2021-10-19T153614_corr.npz
10388,3,x43y22,2020,12,02,102758,grain10388_x43y22-var3_11000_us_2x_2020-12-02T102758_corr.npz
15001,1,x75y20,2021,10,19,161501,grain15001_var1-x75y20_7000_us_2x_2021-10-19T161501_corr.npz
86,7,x28y21,2020,12,02,135904,grain86_x28y21-var7_8000_us_2x_2020-12-02T135904_corr.npz
21293,5,x78y11,2021,10,19,111048,grain21293_var5-x78y11_7000_us_2x_2021-10-19T111048_corr.npz
6896,2,x35y19,2020,12,01,153126,grain6896_x35y19-var2_11000_us_2x_2020-12-01T153126_corr.npz
13416,7,x45y24,2020,12,02,142023,grain13416_x45y24-var7_8000_us_2x_2020-12-02T142023_corr.npz
7356,5,x39y20,2020,12,02,131556,grain7356_x39y20-var5_8000_us_2x_2020-12-02T131556_corr.npz
4395,1,x33y24,2020,12,02,095946,grain4395_x33y24-var1_11000_us_2x_2020-12-02T095946_corr.npz
3606,8,x32y23,2020,12,02,155853,grain3606_x32y23-var8_8000_us_2x_2020-12-02T155853_corr.npz
9237,6,x41y23,2020,12,02,133717,grain9237_x41y23-var6_8000_us_2x_2020-12-02T133717_corr.npz
4054,8,x32y23,2020,12,02,160448,grain4054_x32y23-var8_8000_us_2x_2020-12-02T160448_corr.npz
11947,3,x44y21,2020,12,02,105123,grain11947_x44y21-var3_11000_us_2x_2020-12-02T105123_corr.npz
20360,4,x82y12,2021,10,19,113802,grain20360_var4-x82y12_7000_us_2x_2021-10-19T113802_corr.npz
9870,4,x42y22,2020,12,02,113138,grain9870_x42y22-var4_11000_us_2x_2020-12-02T113138_corr.npz
16452,2,x76y12,2021,10,19,160139,grain16452_var2-x76y12_7000_us_2x_2021-10-19T160139_corr.npz
25742,8,x74y17,2021,10,23,151207,grain25742_var8-x74y17_7000_us_2x_2021-10-23T151207_corr.npz
3222,2,x31y24,2020,12,01,154659,grain3222_x31y24-var2_11000_us_2x_2020-12-01T154659_corr.npz
5231,8,x34y21,2020,12,02,142436,grain5231_x34y21-var8_8000_us_2x_2020-12-02T142436_corr.npz
17592,3,x77y15,2021,10,23,145511,grain17592_var3-x77y15_7000_us_2x_2021-10-23T145511_corr.npz
4128,8,x32y23,2020,12,02,160448,grain4128_x32y23-var8_8000_us_2x_2020-12-02T160448_corr.npz
6352,2,x35y19,2020,12,01,152347,grain6352_x35y19-var2_11000_us_2x_2020-12-01T152347_corr.npz
14117,1,x73y14,2021,10,23,151645,grain14117_var1-x73y14_7000_us_2x_2021-10-23T151645_corr.npz
6158,2,x35y19,2020,12,01,152108,grain6158_x35y19-var2_11000_us_2x_2020-12-01T152108_corr.npz
22210,6,x79y13,2021,10,19,153308,grain22210_var6-x79y13_7000_us_2x_2021-10-19T153308_corr.npz
5870,8,x34y21,2020,12,02,161628,grain5870_x34y21-var8_8000_us_2x_2020-12-02T161628_corr.npz
1159,5,x28y22,2020,12,02,125541,grain1159_x28y22-var5_11000_us_2x_2020-12-02T125541_corr.npz
9778,4,x42y22,2020,12,02,112844,grain9778_x42y22-var4_11000_us_2x_2020-12-02T112844_corr.npz
15885,2,x73y16,2021,10,19,155432,grain15885_var2-x73y16_7000_us_2x_2021-10-19T155432_corr.npz
3147,2,x31y24,2020,12,01,154659,grain3147_x31y24-var2_11000_us_2x_2020-12-01T154659_corr.npz
3749,8,x32y23,2020,12,02,160129,grain3749_x32y23-var8_8000_us_2x_2020-12-02T160129_corr.npz
12500,4,x45y19,2020,12,02,111915,grain12500_x45y19-var4_11000_us_2x_2020-12-02T111915_corr.npz
7539,5,x39y20,2020,12,02,132032,grain7539_x39y20-var5_8000_us_2x_2020-12-02T132032_corr.npz
16373,2,x76y12,2021,10,19,160007,grain16373_var2-x76y12_7000_us_2x_2021-10-19T160007_corr.npz
15443,2,x73y16,2021,10,19,155132,grain15443_var2-x73y16_7000_us_2x_2021-10-19T155132_corr.npz
6989,5,x39y20,2020,12,02,130105,grain6989_x39y20-var5_11000_us_2x_2020-12-02T130105_corr.npz
23518,7,x72y15,2021,10,23,144229,grain23518_var7-x72y15_7000_us_2x_2021-10-23T144229_corr.npz
26500,8,x75y12,2021,10,20,113415,grain26500_var8-x75y12_7000_us_2x_2021-10-20T113415_corr.npz
26657,8,x75y12,2021,10,20,113607,grain26657_var8-x75y12_7000_us_2x_2021-10-20T113607_corr.npz
25584,8,x74y17,2021,10,23,151021,grain25584_var8-x74y17_7000_us_2x_2021-10-23T151021_corr.npz
22580,6,x79y13,2021,10,19,153614,grain22580_var6-x79y13_7000_us_2x_2021-10-19T153614_corr.npz
11693,3,x44y21,2020,12,02,104851,grain11693_x44y21-var3_11000_us_2x_2020-12-02T104851_corr.npz
24042,7,x72y15,2021,10,23,144832,grain24042_var7-x72y15_7000_us_2x_2021-10-23T144832_corr.npz
10694,3,x43y22,2020,12,02,103212,grain10694_x43y22-var3_11000_us_2x_2020-12-02T103212_corr.npz
21121,5,x78y11,2021,10,19,111048,grain21121_var5-x78y11_7000_us_2x_2021-10-19T111048_corr.npz
26046,8,x75y12,2021,10,20,111433,grain26046_var8-x75y12_7000_us_2x_2021-10-20T111433_corr.npz
868,5,x28y22,2020,12,02,124923,grain868_x28y22-var5_11000_us_2x_2020-12-02T124923_corr.npz
22526,6,x79y13,2021,10,19,153448,grain22526_var6-x79y13_7000_us_2x_2021-10-19T153448_corr.npz
8798,6,x41y23,2020,12,02,133038,grain8798_x41y23-var6_8000_us_2x_2020-12-02T133038_corr.npz
17416,3,x77y15,2021,10,23,145346,grain17416_var3-x77y15_7000_us_2x_2021-10-23T145346_corr.npz
752,5,x28y22,2020,12,02,124923,grain752_x28y22-var5_11000_us_2x_2020-12-02T124923_corr.npz
1608,1,x30y21,2020,12,02,095609,grain1608_x30y21-var1_11000_us_2x_2020-12-02T095609_corr.npz
2512,2,x31y24,2020,12,01,153702,grain2512_x31y24-var2_11000_us_2x_2020-12-01T153702_corr.npz
14543,1,x75y20,2021,10,19,160916,grain14543_var1-x75y20_7000_us_2x_2021-10-19T160916_corr.npz
25070,8,x74y17,2021,10,23,150719,grain25070_var8-x74y17_7000_us_2x_2021-10-23T150719_corr.npz
25293,8,x74y17,2021,10,23,150844,grain25293_var8-x74y17_7000_us_2x_2021-10-23T150844_corr.npz
18300,3,x81y18,2021,10,23,150202,grain18300_var3-x81y18_7000_us_2x_2021-10-23T150202_corr.npz
19359,4,x80y16,2021,10,19,152527,grain19359_var4-x80y16_7000_us_2x_2021-10-19T152527_corr.npz
17620,3,x77y15,2021,10,23,145511,grain17620_var3-x77y15_7000_us_2x_2021-10-23T145511_corr.npz
5183,8,x34y21,2020,12,02,142436,grain5183_x34y21-var8_8000_us_2x_2020-12-02T142436_corr.npz
9436,4,x42y22,2020,12,02,112418,grain9436_x42y22-var4_11000_us_2x_2020-12-02T112418_corr.npz
9674,4,x42y22,2020,12,02,112844,grain9674_x42y22-var4_11000_us_2x_2020-12-02T112844_corr.npz
17277,3,x77y15,2021,10,23,145214,grain17277_var3-x77y15_7000_us_2x_2021-10-23T145214_corr.npz
19225,4,x80y16,2021,10,19,152527,grain19225_var4-x80y16_7000_us_2x_2021-10-19T152527_corr.npz
6054,2,x35y19,2020,12,01,152108,grain6054_x35y19-var2_11000_us_2x_2020-12-01T152108_corr.npz
2152,1,x30y21,2020,12,02,102357,grain2152_x30y21-var1_11000_us_2x_2020-12-02T102357_corr.npz
8783,6,x41y23,2020,12,02,133038,grain8783_x41y23-var6_8000_us_2x_2020-12-02T133038_corr.npz
19595,4,x80y16,2021,10,19,152700,grain19595_var4-x80y16_7000_us_2x_2021-10-19T152700_corr.npz
26875,8,x75y12,2021,10,20,113607,grain26875_var8-x75y12_7000_us_2x_2021-10-20T113607_corr.npz
10528,3,x43y22,2020,12,02,103212,grain10528_x43y22-var3_11000_us_2x_2020-12-02T103212_corr.npz
24125,7,x72y15,2021,10,23,144832,grain24125_var7-x72y15_7000_us_2x_2021-10-23T144832_corr.npz
22441,6,x79y13,2021,10,19,153448,grain22441_var6-x79y13_7000_us_2x_2021-10-19T153448_corr.npz
6943,2,x35y19,2020,12,01,153126,grain6943_x35y19-var2_11000_us_2x_2020-12-01T153126_corr.npz
26121,8,x75y12,2021,10,20,111433,grain26121_var8-x75y12_7000_us_2x_2021-10-20T111433_corr.npz
4626,1,x33y24,2020,12,02,100349,grain4626_x33y24-var1_11000_us_2x_2020-12-02T100349_corr.npz
631,7,x28y21,2020,12,02,140652,grain631_x28y21-var7_8000_us_2x_2020-12-02T140652_corr.npz
17571,3,x77y15,2021,10,23,145346,grain17571_var3-x77y15_7000_us_2x_2021-10-23T145346_corr.npz
6679,2,x35y19,2020,12,01,153126,grain6679_x35y19-var2_11000_us_2x_2020-12-01T153126_corr.npz
24059,7,x72y15,2021,10,23,144832,grain24059_var7-x72y15_7000_us_2x_2021-10-23T144832_corr.npz
3253,2,x31y24,2020,12,01,155134,grain3253_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
105,7,x28y21,2020,12,02,135904,grain105_x28y21-var7_8000_us_2x_2020-12-02T135904_corr.npz
18267,3,x81y18,2021,10,23,150202,grain18267_var3-x81y18_7000_us_2x_2021-10-23T150202_corr.npz
25117,8,x74y17,2021,10,23,150719,grain25117_var8-x74y17_7000_us_2x_2021-10-23T150719_corr.npz
17747,3,x77y15,2021,10,23,145511,grain17747_var3-x77y15_7000_us_2x_2021-10-23T145511_corr.npz
6287,2,x35y19,2020,12,01,152347,grain6287_x35y19-var2_11000_us_2x_2020-12-01T152347_corr.npz
14558,1,x75y20,2021,10,19,160916,grain14558_var1-x75y20_7000_us_2x_2021-10-19T160916_corr.npz
25288,8,x74y17,2021,10,23,150844,grain25288_var8-x74y17_7000_us_2x_2021-10-23T150844_corr.npz
3817,8,x32y23,2020,12,02,160129,grain3817_x32y23-var8_8000_us_2x_2020-12-02T160129_corr.npz
14227,1,x73y14,2021,10,23,151816,grain14227_var1-x73y14_7000_us_2x_2021-10-23T151816_corr.npz
17310,3,x77y15,2021,10,23,145214,grain17310_var3-x77y15_7000_us_2x_2021-10-23T145214_corr.npz
19342,4,x80y16,2021,10,19,152527,grain19342_var4-x80y16_7000_us_2x_2021-10-19T152527_corr.npz
5198,8,x34y21,2020,12,02,142436,grain5198_x34y21-var8_8000_us_2x_2020-12-02T142436_corr.npz
11892,3,x44y21,2020,12,02,105123,grain11892_x44y21-var3_11000_us_2x_2020-12-02T105123_corr.npz
13184,7,x45y24,2020,12,02,141444,grain13184_x45y24-var7_8000_us_2x_2020-12-02T141444_corr.npz
3986,8,x32y23,2020,12,02,160448,grain3986_x32y23-var8_8000_us_2x_2020-12-02T160448_corr.npz
5917,8,x34y21,2020,12,02,161628,grain5917_x34y21-var8_8000_us_2x_2020-12-02T161628_corr.npz
9390,4,x42y22,2020,12,02,112418,grain9390_x42y22-var4_11000_us_2x_2020-12-02T112418_corr.npz
3752,8,x32y23,2020,12,02,160129,grain3752_x32y23-var8_8000_us_2x_2020-12-02T160129_corr.npz
20401,5,x72y18,2021,10,20,110359,grain20401_var5-x72y18_7000_us_2x_2021-10-20T110359_corr.npz
6775,2,x35y19,2020,12,01,153126,grain6775_x35y19-var2_11000_us_2x_2020-12-01T153126_corr.npz
16214,2,x76y12,2021,10,19,160007,grain16214_var2-x76y12_7000_us_2x_2021-10-19T160007_corr.npz
15524,2,x73y16,2021,10,19,155132,grain15524_var2-x73y16_7000_us_2x_2021-10-19T155132_corr.npz
410,7,x28y21,2020,12,02,140148,grain410_x28y21-var7_8000_us_2x_2020-12-02T140148_corr.npz
4187,8,x32y23,2020,12,02,160721,grain4187_x32y23-var8_8000_us_2x_2020-12-02T160721_corr.npz
16368,2,x76y12,2021,10,19,160007,grain16368_var2-x76y12_7000_us_2x_2021-10-19T160007_corr.npz
11517,3,x44y21,2020,12,02,104601,grain11517_x44y21-var3_11000_us_2x_2020-12-02T104601_corr.npz
15458,2,x73y16,2021,10,19,155132,grain15458_var2-x73y16_7000_us_2x_2021-10-19T155132_corr.npz
4852,1,x33y24,2020,12,02,100649,grain4852_x33y24-var1_11000_us_2x_2020-12-02T100649_corr.npz
10351,3,x43y22,2020,12,02,102758,grain10351_x43y22-var3_11000_us_2x_2020-12-02T102758_corr.npz
26730,8,x75y12,2021,10,20,113607,grain26730_var8-x75y12_7000_us_2x_2021-10-20T113607_corr.npz
4810,1,x33y24,2020,12,02,100349,grain4810_x33y24-var1_11000_us_2x_2020-12-02T100349_corr.npz
23503,7,x72y15,2021,10,23,144229,grain23503_var7-x72y15_7000_us_2x_2021-10-23T144229_corr.npz
26467,8,x75y12,2021,10,20,113415,grain26467_var8-x75y12_7000_us_2x_2021-10-20T113415_corr.npz
1139,5,x28y22,2020,12,02,125541,grain1139_x28y22-var5_11000_us_2x_2020-12-02T125541_corr.npz
19551,4,x80y16,2021,10,19,152700,grain19551_var4-x80y16_7000_us_2x_2021-10-19T152700_corr.npz
9718,4,x42y22,2020,12,02,112844,grain9718_x42y22-var4_11000_us_2x_2020-12-02T112844_corr.npz
2894,2,x31y24,2020,12,01,154301,grain2894_x31y24-var2_11000_us_2x_2020-12-01T154301_corr.npz
21619,5,x78y11,2021,10,19,111536,grain21619_var5-x78y11_7000_us_2x_2021-10-19T111536_corr.npz
20575,5,x72y18,2021,10,20,110522,grain20575_var5-x72y18_7000_us_2x_2021-10-20T110522_corr.npz
6138,2,x35y19,2020,12,01,152108,grain6138_x35y19-var2_11000_us_2x_2020-12-01T152108_corr.npz
19779,4,x82y12,2021,10,19,113303,grain19779_var4-x82y12_7000_us_2x_2021-10-19T113303_corr.npz
21828,5,x78y11,2021,10,19,111711,grain21828_var5-x78y11_7000_us_2x_2021-10-19T111711_corr.npz
22485,6,x79y13,2021,10,19,153448,grain22485_var6-x79y13_7000_us_2x_2021-10-19T153448_corr.npz
5083,1,x33y24,2020,12,02,100925,grain5083_x33y24-var1_11000_us_2x_2020-12-02T100925_corr.npz
24862,7,x82y19,2021,10,19,154428,grain24862_var7-x82y19_7000_us_2x_2021-10-19T154428_corr.npz
5717,8,x34y21,2020,12,02,161007,grain5717_x34y21-var8_8000_us_2x_2020-12-02T161007_corr.npz
3127,2,x31y24,2020,12,01,154659,grain3127_x31y24-var2_11000_us_2x_2020-12-01T154659_corr.npz
21954,5,x78y11,2021,10,19,111711,grain21954_var5-x78y11_7000_us_2x_2021-10-19T111711_corr.npz
26099,8,x75y12,2021,10,20,111433,grain26099_var8-x75y12_7000_us_2x_2021-10-20T111433_corr.npz
19605,4,x82y12,2021,10,19,113303,grain19605_var4-x82y12_7000_us_2x_2021-10-19T113303_corr.npz
8019,6,x40y20,2020,12,02,134539,grain8019_x40y20-var6_8000_us_2x_2020-12-02T134539_corr.npz
16643,2,x76y12,2021,10,19,160139,grain16643_var2-x76y12_7000_us_2x_2021-10-19T160139_corr.npz
11989,4,x45y19,2020,12,02,111414,grain11989_x45y19-var4_11000_us_2x_2020-12-02T111414_corr.npz
377,7,x28y21,2020,12,02,140148,grain377_x28y21-var7_8000_us_2x_2020-12-02T140148_corr.npz
6581,2,x35y19,2020,12,01,152752,grain6581_x35y19-var2_11000_us_2x_2020-12-01T152752_corr.npz
25330,8,x74y17,2021,10,23,150844,grain25330_var8-x74y17_7000_us_2x_2021-10-23T150844_corr.npz
22834,6,x80y20,2021,10,19,150540,grain22834_var6-x80y20_7000_us_2x_2021-10-19T150540_corr.npz
8,7,x28y21,2020,12,02,135904,grain8_x28y21-var7_8000_us_2x_2020-12-02T135904_corr.npz
21065,5,x72y18,2021,10,20,110813,grain21065_var5-x72y18_7000_us_2x_2021-10-20T110813_corr.npz
17783,3,x77y15,2021,10,23,145511,grain17783_var3-x77y15_7000_us_2x_2021-10-23T145511_corr.npz
12560,4,x45y19,2020,12,02,111915,grain12560_x45y19-var4_11000_us_2x_2020-12-02T111915_corr.npz
13607,7,x45y24,2020,12,02,142023,grain13607_x45y24-var7_8000_us_2x_2020-12-02T142023_corr.npz
24472,7,x82y19,2021,10,19,154114,grain24472_var7-x82y19_7000_us_2x_2021-10-19T154114_corr.npz
23024,6,x80y20,2021,10,19,150717,grain23024_var6-x80y20_7000_us_2x_2021-10-19T150717_corr.npz
22948,6,x80y20,2021,10,19,150540,grain22948_var6-x80y20_7000_us_2x_2021-10-19T150540_corr.npz
19386,4,x80y16,2021,10,19,152527,grain19386_var4-x80y16_7000_us_2x_2021-10-19T152527_corr.npz
904,5,x28y22,2020,12,02,124923,grain904_x28y22-var5_11000_us_2x_2020-12-02T124923_corr.npz
13140,7,x45y24,2020,12,02,141444,grain13140_x45y24-var7_8000_us_2x_2020-12-02T141444_corr.npz
15217,1,x75y20,2021,10,19,161703,grain15217_var1-x75y20_7000_us_2x_2021-10-19T161703_corr.npz
3942,8,x32y23,2020,12,02,160448,grain3942_x32y23-var8_8000_us_2x_2020-12-02T160448_corr.npz
808,5,x28y22,2020,12,02,124923,grain808_x28y22-var5_11000_us_2x_2020-12-02T124923_corr.npz
2098,1,x30y21,2020,12,02,101757,grain2098_x30y21-var1_11000_us_2x_2020-12-02T101757_corr.npz
3796,8,x32y23,2020,12,02,160129,grain3796_x32y23-var8_8000_us_2x_2020-12-02T160129_corr.npz
19161,4,x80y16,2021,10,19,152328,grain19161_var4-x80y16_7000_us_2x_2021-10-19T152328_corr.npz
3499,2,x31y24,2020,12,01,155134,grain3499_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
15926,2,x73y16,2021,10,19,155432,grain15926_var2-x73y16_7000_us_2x_2021-10-19T155432_corr.npz
2572,2,x31y24,2020,12,01,153702,grain2572_x31y24-var2_11000_us_2x_2020-12-01T153702_corr.npz
1668,1,x30y21,2020,12,02,095609,grain1668_x30y21-var1_11000_us_2x_2020-12-02T095609_corr.npz
8166,6,x40y20,2020,12,02,135030,grain8166_x40y20-var6_8000_us_2x_2020-12-02T135030_corr.npz
26688,8,x75y12,2021,10,20,113607,grain26688_var8-x75y12_7000_us_2x_2021-10-20T113607_corr.npz
6034,2,x35y19,2020,12,01,152108,grain6034_x35y19-var2_11000_us_2x_2020-12-01T152108_corr.npz
2132,1,x30y21,2020,12,02,102357,grain2132_x30y21-var1_11000_us_2x_2020-12-02T102357_corr.npz
5650,8,x34y21,2020,12,02,142833,grain5650_x34y21-var8_8000_us_2x_2020-12-02T142833_corr.npz
9456,4,x42y22,2020,12,02,112418,grain9456_x42y22-var4_11000_us_2x_2020-12-02T112418_corr.npz
1793,1,x30y21,2020,12,02,101341,grain1793_x30y21-var1_11000_us_2x_2020-12-02T101341_corr.npz
8802,6,x41y23,2020,12,02,133038,grain8802_x41y23-var6_8000_us_2x_2020-12-02T133038_corr.npz
9614,4,x42y22,2020,12,02,112844,grain9614_x42y22-var4_11000_us_2x_2020-12-02T112844_corr.npz
6923,2,x35y19,2020,12,01,153126,grain6923_x35y19-var2_11000_us_2x_2020-12-01T153126_corr.npz
19395,4,x80y16,2021,10,19,152700,grain19395_var4-x80y16_7000_us_2x_2021-10-19T152700_corr.npz
10548,3,x43y22,2020,12,02,103212,grain10548_x43y22-var3_11000_us_2x_2020-12-02T103212_corr.npz
3233,2,x31y24,2020,12,01,155134,grain3233_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
15841,2,x73y16,2021,10,19,155432,grain15841_var2-x73y16_7000_us_2x_2021-10-19T155432_corr.npz
13966,1,x73y14,2021,10,23,151645,grain13966_var1-x73y14_7000_us_2x_2021-10-23T151645_corr.npz
3959,8,x32y23,2020,12,02,160448,grain3959_x32y23-var8_8000_us_2x_2020-12-02T160448_corr.npz
4646,1,x33y24,2020,12,02,100349,grain4646_x33y24-var1_11000_us_2x_2020-12-02T100349_corr.npz
17371,3,x77y15,2021,10,23,145346,grain17371_var3-x77y15_7000_us_2x_2021-10-23T145346_corr.npz
19827,4,x82y12,2021,10,19,113303,grain19827_var4-x82y12_7000_us_2x_2021-10-19T113303_corr.npz
21776,5,x78y11,2021,10,19,111711,grain21776_var5-x78y11_7000_us_2x_2021-10-19T111711_corr.npz
15487,2,x73y16,2021,10,19,155132,grain15487_var2-x73y16_7000_us_2x_2021-10-19T155132_corr.npz
8819,6,x41y23,2020,12,02,133038,grain8819_x41y23-var6_8000_us_2x_2020-12-02T133038_corr.npz
20924,5,x72y18,2021,10,20,110813,grain20924_var5-x72y18_7000_us_2x_2021-10-20T110813_corr.npz
5849,8,x34y21,2020,12,02,161007,grain5849_x34y21-var8_8000_us_2x_2020-12-02T161007_corr.npz
22010,6,x79y13,2021,10,19,153133,grain22010_var6-x79y13_7000_us_2x_2021-10-19T153133_corr.npz
8965,6,x41y23,2020,12,02,133038,grain8965_x41y23-var6_8000_us_2x_2020-12-02T133038_corr.npz
24825,7,x82y19,2021,10,19,154259,grain24825_var7-x82y19_7000_us_2x_2021-10-19T154259_corr.npz
4158,8,x32y23,2020,12,02,160721,grain4158_x32y23-var8_8000_us_2x_2020-12-02T160721_corr.npz
26693,8,x75y12,2021,10,20,113607,grain26693_var8-x75y12_7000_us_2x_2021-10-20T113607_corr.npz
22965,6,x80y20,2021,10,19,150717,grain22965_var6-x80y20_7000_us_2x_2021-10-19T150717_corr.npz
25540,8,x74y17,2021,10,23,151021,grain25540_var8-x74y17_7000_us_2x_2021-10-23T151021_corr.npz
23461,6,x80y20,2021,10,19,151013,grain23461_var6-x80y20_7000_us_2x_2021-10-19T151013_corr.npz
19436,4,x80y16,2021,10,19,152700,grain19436_var4-x80y16_7000_us_2x_2021-10-19T152700_corr.npz
24879,7,x82y19,2021,10,19,154428,grain24879_var7-x82y19_7000_us_2x_2021-10-19T154428_corr.npz
24760,7,x82y19,2021,10,19,154259,grain24760_var7-x82y19_7000_us_2x_2021-10-19T154259_corr.npz
24086,7,x72y15,2021,10,23,144832,grain24086_var7-x72y15_7000_us_2x_2021-10-23T144832_corr.npz
8002,6,x40y20,2020,12,02,134539,grain8002_x40y20-var6_8000_us_2x_2020-12-02T134539_corr.npz
26082,8,x75y12,2021,10,20,111433,grain26082_var8-x75y12_7000_us_2x_2021-10-20T111433_corr.npz
24905,7,x82y19,2021,10,19,154428,grain24905_var7-x82y19_7000_us_2x_2021-10-19T154428_corr.npz
21602,5,x78y11,2021,10,19,111536,grain21602_var5-x78y11_7000_us_2x_2021-10-19T111536_corr.npz
12292,4,x45y19,2020,12,02,111648,grain12292_x45y19-var4_11000_us_2x_2020-12-02T111648_corr.npz
21833,5,x78y11,2021,10,19,111711,grain21833_var5-x78y11_7000_us_2x_2021-10-19T111711_corr.npz
21099,5,x78y11,2021,10,19,111048,grain21099_var5-x78y11_7000_us_2x_2021-10-19T111048_corr.npz
19762,4,x82y12,2021,10,19,113303,grain19762_var4-x82y12_7000_us_2x_2021-10-19T113303_corr.npz
14587,1,x75y20,2021,10,19,160916,grain14587_var1-x75y20_7000_us_2x_2021-10-19T160916_corr.npz
24469,7,x82y19,2021,10,19,154114,grain24469_var7-x82y19_7000_us_2x_2021-10-19T154114_corr.npz
25257,8,x74y17,2021,10,23,150844,grain25257_var8-x74y17_7000_us_2x_2021-10-23T150844_corr.npz
22953,6,x80y20,2021,10,19,150540,grain22953_var6-x80y20_7000_us_2x_2021-10-19T150540_corr.npz
6715,2,x35y19,2020,12,01,153126,grain6715_x35y19-var2_11000_us_2x_2020-12-01T153126_corr.npz
10331,3,x43y22,2020,12,02,102758,grain10331_x43y22-var3_11000_us_2x_2020-12-02T102758_corr.npz
24515,7,x82y19,2021,10,19,154114,grain24515_var7-x82y19_7000_us_2x_2021-10-19T154114_corr.npz
24007,7,x72y15,2021,10,23,144708,grain24007_var7-x72y15_7000_us_2x_2021-10-23T144708_corr.npz
3570,8,x32y23,2020,12,02,155853,grain3570_x32y23-var8_8000_us_2x_2020-12-02T155853_corr.npz
11577,3,x44y21,2020,12,02,104601,grain11577_x44y21-var3_11000_us_2x_2020-12-02T104601_corr.npz
15974,2,x73y16,2021,10,19,155646,grain15974_var2-x73y16_7000_us_2x_2021-10-19T155646_corr.npz
